timestamp," ""logmsg"""," ""tags"""," ""syslog.severity"""," ""syslog.procid"""," ""syslog.priority"""," ""syslog.host"""," ""syslog.facility"""," ""syslog.appName"""," ""logtypes"""," ""http.contentType"""," ""http.clientHost"""," ""derived.status"""," ""derived.service"""," ""derived.load-avg-1m"""
2016-06-17 12:17:54.423 -07:00,"at=info method=GET path=""/m2/com/barcap/gtss/xerces/xercesImpl/2.11.0/xercesImpl-2.11.0.jar"" host=plugins.gradle.org request_id=0083ca29-1aa0-4b2d-8a85-2712263971b3 fwd=""104.192.142.150,173.245.54.67"" dyno=web.1 connect=3ms service=5ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.162.237,303,5,
2016-06-17 12:17:54.388 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-script/1.7/batik-script-1.7-javadoc.jar"" host=plugins.gradle.org request_id=bf092a0b-b7b9-466f-8080-63a3b459324d fwd=""54.236.124.56,173.245.56.63"" dyno=web.1 connect=1ms service=3ms status=303 bytes=190",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.226.66.196,303,3,
2016-06-17 12:17:54.135 -07:00,"at=info method=GET path=""/m2/com/android/databinding/library/1.1/library-1.1.jar"" host=plugins.gradle.org request_id=c8c96c20-527d-49bc-9118-2079a00b71b9 fwd=""66.192.183.244,108.162.246.148"" dyno=web.1 connect=0ms service=2ms status=303 bytes=173",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.186.249,303,2,
2016-06-17 12:17:54.099 -07:00,"at=info method=GET path=""/m2/org/aspectj/aspectjweaver/1.8.9/aspectjweaver-1.8.9-jdk4.jar"" host=plugins.gradle.org request_id=9dc12e23-e7bd-4520-8489-6a760feccb40 fwd=""104.192.142.150,173.245.56.60"" dyno=web.1 connect=1ms service=3ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.16.52.195,303,3,
2016-06-17 12:17:53.795 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-gvt/1.7/batik-gvt-1.7-javadoc.jar"" host=plugins.gradle.org request_id=4611541b-90bb-4a96-8cf6-111c71e0f431 fwd=""54.236.124.56,173.245.54.73"" dyno=web.1 connect=1ms service=3ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.235.12.116,303,3,
2016-06-17 12:17:53.210 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-bridge/1.7/batik-bridge-1.7-javadoc.jar"" host=plugins.gradle.org request_id=2189558c-87a4-4543-a4b5-5c4a4e827cc0 fwd=""54.236.124.56,173.245.63.168"" dyno=web.1 connect=1ms service=2ms status=303 bytes=190",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.242.173.217,303,2,
2016-06-17 12:17:52.898 -07:00,"at=info method=GET path=""/m2/jersey/client/1.18/client-1.18.jar"" host=plugins.gradle.org request_id=06068282-b846-408b-9b43-2aaad4c51877 fwd=""8.18.111.122,162.158.57.149"" dyno=web.1 connect=8ms service=8ms status=303 bytes=156",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.186.249,303,8,
2016-06-17 12:17:52.793 -07:00,"at=info method=GET path=""/m2/com/mixpanel/android/mixpanel-android/4.8.7/mixpanel-android-4.8.7-sources.jar"" host=plugins.gradle.org request_id=cf52a88d-0ede-4cf9-bc7f-c9df01ed5b8c fwd=""66.192.183.244,108.162.245.229"" dyno=web.1 connect=0ms service=3ms status=303 bytes=200",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.215.225,303,3,
2016-06-17 12:17:52.720 -07:00,"at=info method=GET path=""/m2/com/fasterxml/jackson/2.1.4/jackson-2.1.4.jar"" host=plugins.gradle.org request_id=7c196313-3548-4b69-9c1d-de89a89617a3 fwd=""170.31.99.51,108.162.221.196"" dyno=web.1 connect=1ms service=3ms status=303 bytes=167",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.242.173.217,303,3,
2016-06-17 12:17:52.269 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-parser/1.7/batik-parser-1.7-javadoc.jar"" host=plugins.gradle.org request_id=d864f60f-1926-458a-b38f-be995f69cb4d fwd=""54.236.124.56,173.245.56.213"" dyno=web.1 connect=0ms service=2ms status=303 bytes=190",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.59.137,303,2,
2016-06-17 12:17:52.015 -07:00,"at=info method=GET path=""/m2/com/google/guava/guava/17.0/guava-17.0.jar"" host=plugins.gradle.org request_id=7eb2f32d-8c72-4252-bbc7-0e4c99948127 fwd=""54.176.249.150,199.27.128.211"" dyno=web.1 connect=0ms service=1ms status=303 bytes=164",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.89.243,303,1,
2016-06-17 12:17:51.898 -07:00,"at=info method=GET path=""/m2/com/android/support/support-v4/23.2.1/support-v4-23.2.1.jar"" host=plugins.gradle.org request_id=d312840e-a3d3-4099-a272-790fc8e3a7ca fwd=""66.192.183.244,108.162.245.169"" dyno=web.1 connect=0ms service=2ms status=303 bytes=181",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.226.66.196,303,2,
2016-06-17 12:17:51.845 -07:00,"at=info method=GET path=""/m2/org.springframework.security.oauth/spring-security-crypto//spring-security-crypto-.jar"" host=plugins.gradle.org request_id=11bb6d88-0e26-4065-bfd4-d18fe10243cb fwd=""52.7.22.6,173.245.54.41"" dyno=web.1 connect=1ms service=2ms status=303 bytes=208",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.227.58.125,303,2,
2016-06-17 12:17:51.801 -07:00,"at=info method=GET path=""/m2/org/mockito/mockito-all/1.9.5/mockito-all-1.9.5-javadoc-resources.jar"" host=plugins.gradle.org request_id=9b0f669b-3470-40eb-a08a-674e8791f75d fwd=""104.192.142.149,173.245.54.222"" dyno=web.1 connect=0ms service=2ms status=303 bytes=191",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.17.93.192,303,2,
2016-06-17 12:17:51.711 -07:00,"at=info method=GET path=""/m2/bouncycastle/bctsp-jdk14/138/bctsp-jdk14-138.jar"" host=plugins.gradle.org request_id=983a4a72-cdbd-405a-b5e7-d0238bc66b63 fwd=""212.144.233.154,162.158.91.48"" dyno=web.1 connect=2ms service=2ms status=303 bytes=170",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.58.196,303,2,
2016-06-17 12:17:51.562 -07:00,"at=info method=GET path=""/m2/org/apache/tomcat/tomcat-annotations-api/7.0.55/tomcat-annotations-api-7.0.55-javadoc.jar"" host=plugins.gradle.org request_id=14763640-90dd-4eeb-919e-4b21797af0e7 fwd=""104.192.142.149,173.245.54.246"" dyno=web.1 connect=0ms service=2ms status=303 bytes=211",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.16.52.195,303,2,
2016-06-17 12:17:51.305 -07:00,"at=info method=GET path=""/m2/xalan/xalan/2.6.0/xalan-2.6.0-javadoc.jar"" host=plugins.gradle.org request_id=4eba59e1-cc91-40db-a414-8e6abef4deb4 fwd=""54.236.124.56,173.245.63.198"" dyno=web.1 connect=0ms service=2ms status=303 bytes=163",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.16.52.195,303,2,
2016-06-17 12:17:51.249 -07:00,"at=info method=GET path=""/m2/org/sonarsource/sonar-runner/sonar-runner-api/2.5.1/sonar-runner-api-2.5.1.jar"" host=plugins.gradle.org request_id=bd13becc-6bed-43f9-a3ce-c3f91434c9a9 fwd=""54.176.249.150,199.27.128.140"" dyno=web.1 connect=1ms service=1ms status=303 bytes=200",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.193.64,303,1,
2016-06-17 12:17:50.947 -07:00,"at=info method=GET path=""/m2/commons-cli/commons-cli/1.1/commons-cli-1.1-javadoc-resources.jar"" host=plugins.gradle.org request_id=a883bf74-a5bd-453e-8f06-6334e86ecaa9 fwd=""104.192.142.149,173.245.56.214"" dyno=web.1 connect=0ms service=2ms status=303 bytes=187",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.158.22,303,2,
2016-06-17 12:17:50.808 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-lang3/3.0.1/commons-lang3-3.0.1-javadoc-resources.jar"" host=plugins.gradle.org request_id=8709ae0a-d697-4cd9-8466-2d50432ac5ff fwd=""104.192.142.149,173.245.63.216"" dyno=web.1 connect=0ms service=2ms status=303 bytes=202",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.88.207,303,2,
2016-06-17 12:17:50.779 -07:00,"at=info method=GET path=""/m2/org/sonarsource/scanner/gradle/sonarqube-gradle-plugin/1.2/sonarqube-gradle-plugin-1.2.jar"" host=plugins.gradle.org request_id=98aecb94-a166-4365-9586-391aec5a3bcf fwd=""54.176.249.150,199.27.128.93"" dyno=web.1 connect=0ms service=2ms status=303 bytes=293",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.168.123,303,2,
2016-06-17 12:17:50.546 -07:00,"at=info method=GET path=""/m2/com/android/support/recyclerview-v7/23.2.1/recyclerview-v7-23.2.1.jar"" host=plugins.gradle.org request_id=ada50511-fa2d-4c2f-aa9c-b8c84711075a fwd=""66.192.183.244,108.162.245.132"" dyno=web.1 connect=3ms service=4ms status=303 bytes=191",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.87.63.73,303,4,
2016-06-17 12:17:50.433 -07:00,"at=info method=GET path=""/m2/xalan/xalan/2.6.0/xalan-2.6.0-src.jar"" host=plugins.gradle.org request_id=a03c2a24-af3e-47d0-aaea-10b4f81cd2e7 fwd=""54.236.124.56,173.245.54.246"" dyno=web.1 connect=0ms service=2ms status=303 bytes=159",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.215.225,303,2,
2016-06-17 12:17:49.917 -07:00,"at=info method=GET path=""/m2/org/aspectj/aspectjweaver/1.8.9/aspectjweaver-1.8.9-test-sources.jar"" host=plugins.gradle.org request_id=fdf3df38-2c7b-408a-9db8-ff17f09f7326 fwd=""104.192.142.149,173.245.54.211"" dyno=web.1 connect=0ms service=2ms status=303 bytes=190",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.104.225,303,2,
2016-06-17 12:17:49.806 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-math3/3.2/commons-math3-3.2-javadoc-resources.jar"" host=plugins.gradle.org request_id=e8e1b69b-178f-45be-8993-cef53f41b6ad fwd=""104.192.142.150,173.245.54.76"" dyno=web.1 connect=2ms service=3ms status=303 bytes=198",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.58.196,303,3,
2016-06-17 12:17:49.782 -07:00,"at=info method=GET path=""/m2/xalan/xalan/2.6.0/xalan-2.6.0-sources.jar"" host=plugins.gradle.org request_id=4b732f3c-03ed-4104-9096-1a77d1b551da fwd=""54.236.124.56,173.245.56.198"" dyno=web.1 connect=0ms service=2ms status=303 bytes=163",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.252.235,303,2,
2016-06-17 12:17:49.772 -07:00,"at=info method=GET path=""/m2/org/rendersnake/rendersnake/1.5.1/rendersnake-1.5.1-javadoc-resources.jar"" host=plugins.gradle.org request_id=5d3307a4-6fe8-4c07-b444-4edefb8da364 fwd=""104.192.142.150,173.245.54.60"" dyno=web.1 connect=2ms service=4ms status=303 bytes=195",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.242.173.217,303,4,
2016-06-17 12:17:49.588 -07:00,"at=info method=GET path=""/m2/org/springframework/security/oauth/spring-security-crypto//spring-security-crypto-.jar"" host=plugins.gradle.org request_id=5b45694e-6ea0-4b64-8d69-c60c321c9361 fwd=""52.7.22.6,173.245.54.70"" dyno=web.1 connect=8ms service=11ms status=303 bytes=208",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.80.99.110,303,11,
2016-06-17 12:17:49.341 -07:00,"at=info method=GET path=""/m2/com/android/support/cardview-v7/23.2.1/cardview-v7-23.2.1.jar"" host=plugins.gradle.org request_id=c3c0154a-5fbb-4180-a932-7ee41749ae1e fwd=""66.192.183.244,162.158.104.137"" dyno=web.1 connect=0ms service=2ms status=303 bytes=183",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.221.138.149,303,2,
2016-06-17 12:17:49.316 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-io/2.4/commons-io-2.4.jar"" host=plugins.gradle.org request_id=81f63d62-0375-41bd-a6f3-d6fa8662b5be fwd=""170.31.99.51,108.162.221.116"" dyno=web.1 connect=2ms service=3ms status=303 bytes=174",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.198.25.205,303,3,
2016-06-17 12:17:49.215 -07:00,"at=info method=GET path=""/m2/jersey/client/1.18/client-1.18.jar"" host=plugins.gradle.org request_id=5eeadfb8-aac8-403b-864f-6ea97e642434 fwd=""104.192.142.150,173.245.56.60"" dyno=web.1 connect=1ms service=3ms status=303 bytes=156",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.186.249,303,3,
2016-06-17 12:17:49.026 -07:00,"at=info method=GET path=""/m2/xml-apis/xml-apis-ext/1.3.04/xml-apis-ext-1.3.04-javadoc.jar"" host=plugins.gradle.org request_id=51f9b74b-ab13-481f-9432-2010aa7c27b0 fwd=""54.236.124.56,173.245.56.139"" dyno=web.1 connect=0ms service=2ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,2,
2016-06-17 12:17:48.343 -07:00,"at=info method=GET path=""/m2/xml-apis/xml-apis-ext/1.3.04/xml-apis-ext-1.3.04-src.jar"" host=plugins.gradle.org request_id=ae1070da-3ca3-49d7-afe7-523a1c1bc306 fwd=""54.236.124.56,173.245.54.222"" dyno=web.1 connect=0ms service=2ms status=303 bytes=178",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.198.125.122,303,2,
2016-06-17 12:17:48.154 -07:00,"at=info method=GET path=""/m2/net/java/jvnet-parent/1/jvnet-parent-1-src.jar"" host=plugins.gradle.org request_id=713b3d61-a93f-410a-9812-46745f2a4cd0 fwd=""8.18.111.122,108.162.214.233"" dyno=web.1 connect=1ms service=2ms status=303 bytes=168",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,2,
2016-06-17 12:17:48.088 -07:00,"at=info method=GET path=""/m2/com/android/support/design/23.2.1/design-23.2.1.jar"" host=plugins.gradle.org request_id=5108d796-5669-4803-bb29-a8a3035c442e fwd=""66.192.183.244,108.162.246.203"" dyno=web.1 connect=0ms service=2ms status=303 bytes=173",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,2,
2016-06-17 12:17:47.754 -07:00,"at=info method=GET path=""/m2/commons-codec/commons-codec/1.8/commons-codec-1.8-javadoc-resources.jar"" host=plugins.gradle.org request_id=45781f07-b47a-4ab4-bd2a-fa4cb67cb7cb fwd=""104.192.142.150,173.245.54.57"" dyno=web.1 connect=2ms service=4ms status=303 bytes=193",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.92.129.243,303,4,
2016-06-17 12:17:47.704 -07:00,"at=info method=GET path=""/m2/xml-apis/xml-apis-ext/1.3.04/xml-apis-ext-1.3.04-sources.jar"" host=plugins.gradle.org request_id=13fc5618-24ff-40dc-88d8-ff22d98a8e71 fwd=""54.236.124.56,173.245.56.76"" dyno=web.1 connect=0ms service=3ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.224.187,303,3,
2016-06-17 12:17:47.104 -07:00,"at=info method=GET path=""/m2/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3-javadoc-resources.jar"" host=plugins.gradle.org request_id=282930c3-67ba-4f75-b08b-639d77c53775 fwd=""104.192.142.150,173.245.54.74"" dyno=web.1 connect=1ms service=3ms status=303 bytes=192",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.242.173.217,303,3,
2016-06-17 12:17:46.967 -07:00,"at=info method=GET path=""/m2/xml-apis/xml-apis/1.3.04/xml-apis-1.3.04-javadoc.jar"" host=plugins.gradle.org request_id=bfd9e3a2-6c14-4661-ac42-5abbd8e41edc fwd=""54.236.124.56,173.245.54.45"" dyno=web.1 connect=1ms service=3ms status=303 bytes=174",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.193.64,303,3,
2016-06-17 12:17:46.890 -07:00,"at=info method=GET path=""/m2/com/android/support/appcompat-v7/23.2.1/appcompat-v7-23.2.1.jar"" host=plugins.gradle.org request_id=ae854a60-8960-46d5-ad1e-7c7c77e856e1 fwd=""66.192.183.244,108.162.246.206"" dyno=web.1 connect=3ms service=3ms status=303 bytes=185",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,3,
2016-06-17 12:17:46.820 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-parent/37/commons-parent-37.jar"" host=plugins.gradle.org request_id=e329acff-5d80-4099-bcad-d76db1df5d69 fwd=""8.18.111.121,108.162.215.165"" dyno=web.1 connect=0ms service=1ms status=303 bytes=180",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.227.58.125,303,1,
2016-06-17 12:17:46.387 -07:00,"at=info method=GET path=""/m2/org/apache/maven/scm/maven-scm-provider-svn-commons/1.4/maven-scm-provider-svn-commons-1.4-javadoc-resources.jar"" host=plugins.gradle.org request_id=b6351a94-00c5-4b4e-80f7-a1f83af91ea1 fwd=""104.192.142.150,173.245.54.21"" dyno=web.1 connect=1ms service=3ms status=303 bytes=234",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.158.113.198,303,3,
2016-06-17 12:17:46.350 -07:00,"at=info method=GET path=""/m2/regexp/regexp/1.3/regexp-1.3-javadoc-resources.jar"" host=plugins.gradle.org request_id=5354e493-cdf2-47d0-994e-79279b8080b4 fwd=""104.192.142.149,173.245.56.224"" dyno=web.1 connect=0ms service=2ms status=303 bytes=172",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.235.12.116,303,2,
2016-06-17 12:17:46.277 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-ext/1.7/batik-ext-1.7-javadoc.jar"" host=plugins.gradle.org request_id=75b57bda-3971-4e11-b088-1349a11b6597 fwd=""54.236.124.56,173.245.54.24"" dyno=web.1 connect=1ms service=3ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.59.137,303,3,
2016-06-17 12:17:45.553 -07:00,"at=info method=GET path=""/m2/org/apache/maven/scm/maven-scm-provider-svnexe/1.4/maven-scm-provider-svnexe-1.4-javadoc-resources.jar"" host=plugins.gradle.org request_id=dddbd033-b186-45c1-b5b4-79ce24a47775 fwd=""104.192.142.149,173.245.56.28"" dyno=web.1 connect=0ms service=2ms status=303 bytes=224",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.158.22,303,2,
2016-06-17 12:17:45.514 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-css/1.7/batik-css-1.7-javadoc.jar"" host=plugins.gradle.org request_id=b17f98e0-f794-40a3-b277-6ab08c3a31aa fwd=""54.236.124.56,173.245.63.204"" dyno=web.1 connect=9ms service=15ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.196.225.223,303,15,
2016-06-17 12:17:45.070 -07:00,"at=info method=GET path=""/m2/org/apache/maven/scm/maven-scm-api/1.4/maven-scm-api-1.4-javadoc-resources.jar"" host=plugins.gradle.org request_id=fdaf40f4-cac8-40f1-a855-da602e96612d fwd=""104.192.142.149,173.245.54.238"" dyno=web.1 connect=0ms service=2ms status=303 bytes=200",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.121.1,303,2,
2016-06-17 12:17:44.930 -07:00,"at=info method=GET path=""/m2/org/apache/tomcat/tomcat-catalina/7.0.55/tomcat-catalina-7.0.55-javadoc.jar"" host=plugins.gradle.org request_id=cbfa4e3e-5e82-4437-9499-1587d1bf1a73 fwd=""104.192.142.149,173.245.63.168"" dyno=web.1 connect=0ms service=2ms status=303 bytes=197",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.157.16.30,303,2,
2016-06-17 12:17:44.788 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-dom/1.7/batik-dom-1.7-javadoc.jar"" host=plugins.gradle.org request_id=8fa485e1-59bc-4a90-a1a0-9b29a8635cb4 fwd=""54.236.124.56,173.245.54.190"" dyno=web.1 connect=0ms service=2ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.121.1,303,2,
2016-06-17 12:17:44.631 -07:00,"at=info method=GET path=""/m2/org/codehaus/plexus/plexus-utils/1.5.6/plexus-utils-1.5.6-javadoc-resources.jar"" host=plugins.gradle.org request_id=9295756c-0920-4f85-bdc6-27591bfb1095 fwd=""104.192.142.149,173.245.56.245"" dyno=web.1 connect=0ms service=2ms status=303 bytes=201",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,23.20.205.98,303,2,
2016-06-17 12:17:44.474 -07:00,"at=info method=GET path=""/m2/org/easytesting/fest-util/1.1.6/fest-util-1.1.6-sources.jar"" host=plugins.gradle.org request_id=3b157e2f-c682-4575-8dc9-2d57e035f7ed fwd=""199.91.42.30,199.27.128.131"" dyno=web.1 connect=0ms service=2ms status=303 bytes=181",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.59.137,303,2,
2016-06-17 12:17:44.463 -07:00,"at=info method=GET path=""/m2/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1-javadoc-resources.jar"" host=plugins.gradle.org request_id=0e47895a-b62a-4f8b-963f-dc823a6105fa fwd=""104.192.142.149,173.245.56.232"" dyno=web.1 connect=0ms service=2ms status=303 bytes=203",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.221.138.149,303,2,
2016-06-17 12:17:44.110 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-util/1.7/batik-util-1.7-javadoc.jar"" host=plugins.gradle.org request_id=5cf9f3ab-a31e-4abb-8fa0-ed37f3ee827d fwd=""54.236.124.56,173.245.63.234"" dyno=web.1 connect=0ms service=2ms status=303 bytes=186",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.91.68.241,303,2,
2016-06-17 12:17:43.562 -07:00,"at=info method=GET path=""/m2/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3-sources.jar"" host=plugins.gradle.org request_id=3b189bf2-37cd-4e8c-b430-805993ab9c8e fwd=""199.91.42.30,199.27.128.132"" dyno=web.1 connect=2ms service=2ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.92.129.243,303,2,
2016-06-17 12:17:43.409 -07:00,"at=info method=GET path=""/m2/org/apache/xmlgraphics/batik-awt-util/1.7/batik-awt-util-1.7-javadoc.jar"" host=plugins.gradle.org request_id=ba797456-4c47-450d-855a-9963846f15a2 fwd=""54.236.124.56,173.245.54.45"" dyno=web.1 connect=1ms service=4ms status=303 bytes=194",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.193.64,303,4,
